IdCompra,IdPropietario,IdDocumento,NoDocumento,IdProveedor,RetencionRenta,Concepto,IdTipoCompra,DeducibleServiciosMedicos,DeducibleColegiatura,DeducibleCombustible,DeducibleDonaciones
1496,2,1,2317,1,FALSO,"Compra de Medicinas
Co-Diovan
20% descuento
Veratad
17% descuento",5,FALSO,FALSO,FALSO,FALSO
1497,2,1,23604,205,FALSO,"Compra
Productos Varios",3,FALSO,FALSO,FALSO,FALSO
1498,2,3,39,49,FALSO," Compras por Srvicios
 ultimo pago por Remodelaciones hechas en la casa de San Miguelito, San Salvador.-",1,FALSO,FALSO,FALSO,FALSO
1499,2,3,20,166,FALSO,Compra por Servicios de Ingenieria y Publicaciones,1,FALSO,FALSO,FALSO,FALSO
1500,1,3,1174834,124,FALSO,"Compra de Combustibles y Lubricantes
Gasolina premiun con techron",3,FALSO,FALSO,FALSO,FALSO
1501,1,1,17678,24,FALSO,"Compras varias
1Gaeosa Coca Cola Light Botella
1 Gaseosa Soda Mineral
1 Filete de Pescado a la Plancha/arroz
1 Parrilada 2 carnes",5,FALSO,FALSO,FALSO,FALSO
1502,2,3,565000,15,FALSO,"Compra de Materiales
1Galon ACIDO Muriatico
Botella Acido Muriático",3,FALSO,FALSO,FALSO,FALSO
1503,1,3,9897,130,FALSO,"Compra de Combustibles y Lubricantes
Gasolina premiun especial",3,FALSO,FALSO,FALSO,FALSO
1504,1,3,15194,67,FALSO,"Compra de Materiales
Tubo Abasto Lavamanos 1/2""x3/8""x31.1/2""",1,FALSO,FALSO,FALSO,FALSO
1505,1,3,15,206,FALSO,"Compra de Materiales
3 Termicos Fedral 20 A-",1,FALSO,FALSO,FALSO,FALSO
1506,2,1,191,207,FALSO,"Compra de Materiales
9 Tapones ya Lisos",1,FALSO,FALSO,FALSO,FALSO
1507,1,3,630,18,FALSO,"Compra de Materiales
2 Anclas con Tornillo
2 Tornillos de 1/4
1 Cinta Aislante
2 Metros de Alambre #14
1 Bolsa Clavo 1""",1,FALSO,FALSO,FALSO,FALSO
1508,1,3,9178,127,FALSO,"Compra de Combustibles y Lubricantes
Gasolina premiun especial",3,FALSO,FALSO,FALSO,FALSO
1509,2,3,187291,26,FALSO,"Derechos de Circulacion 
Pago de Tarjeta",3,FALSO,FALSO,FALSO,FALSO
1510,5,3,104705,82,FALSO,"Compra de Combustibles y Lubricantes
Gasolina energy 8000",3,FALSO,FALSO,FALSO,FALSO
1511,5,3,166,150,FALSO,"Compra de Ppapewleria y Útiles
1 Cartucho de tinta hp-56",3,FALSO,FALSO,FALSO,FALSO
1512,1,3,4570651,3,FALSO,"Valor pago de Factura de Teléfono de la casa Ubicada en Santa Monica Santa Tecla.-
Correspondiente al mes de Septiembre.-",3,FALSO,FALSO,FALSO,FALSO
1513,2,3,4570639,3,FALSO,"Valor pago de Factura de Teléfono de la Oficina
Correspondiente al mes de Septiembre.-",3,FALSO,FALSO,FALSO,FALSO
1514,2,1,993870,40,FALSO,"Valor pago de Factura de Cable de la casa Ubicada en Colonia Utila.-
Correspondiente al mes de Septiembre.-",3,FALSO,FALSO,FALSO,FALSO
1515,4,1,233881333,134,FALSO,"Valor pago de Factura por Consumo de Energía Eléctrica de la casa Ubicada en el Barrio San Miguelito, San Salvador.
Correspondiente al mes de Septiembre.-",3,FALSO,FALSO,FALSO,FALSO
1516,2,1,23001129,12,FALSO,"Valor pago de Factura por Consumo de Energía Eléctrica en la Oficina.-
Correspondiente al mes de Septiembre.-",3,FALSO,FALSO,FALSO,FALSO
1517,2,1,22933729,12,FALSO,"Valor pago de Factura por Consumo de Energía Eléctrica en la casa Ubicada en Colonia Utila.-
Correspondiente al mes de Septiembre.-",3,FALSO,FALSO,FALSO,FALSO
1518,3,3,8091925,12,FALSO,"Valor pago de Factura por consumo de Energía Eléctrica en el Rancho Ubicado en San Diego, La Libertad.
Correspondiente al mes de Septiembre.-",3,FALSO,FALSO,FALSO,FALSO
1519,1,1,23001124,12,FALSO,"Valor pago de Impuestos de Alcaldía de la casa Ubicada en Residencial Santa Monica, Santa Tecla.-
Correspondiente al mes de Septiembre.-",3,FALSO,FALSO,FALSO,FALSO
1520,1,1,23001124,12,FALSO,"Valor pago de Factura por Consumo de Energía Eléctrica en la casa Ubicada en Residencial Santa Monica.-
Corresppondiente al mes de Septiembre.-",3,FALSO,FALSO,FALSO,FALSO
1521,1,3,650,1,FALSO,"Compra de medicinas
Fastun Gel
Lorazepan
Famotidina",3,FALSO,FALSO,FALSO,FALSO
1522,1,3,651,1,FALSO,"Compra de Medicamentos
Famotidina",5,FALSO,FALSO,FALSO,FALSO
1523,2,3,45511,41,FALSO,"Compra de Combustibles y Lubricantes
Gasolina super premiun 8000",3,FALSO,FALSO,FALSO,FALSO
1524,1,3,44647,63,FALSO,Compras varias,3,FALSO,FALSO,FALSO,FALSO
1525,2,3,699068,15,FALSO,"Compra de Materiales
Colonia Llates Nuevo Blanco Hueso
Cepillo Alambre Bloque
Brocha Cerda 4""
Colonial Latex Nuevo Blanco Hueso
Fibered Plastic
Sika 1 (Inpermeabilizante para Repello)",1,FALSO,FALSO,FALSO,FALSO
1526,2,1,6568,146,FALSO,Compra de Cepillo Attas,1,FALSO,FALSO,FALSO,FALSO
1527,1,3,22021,146,FALSO,"Compra de Materiales
1 Bolsa de Cemento",1,FALSO,FALSO,FALSO,FALSO
1528,1,3,1182268,124,FALSO,"Compra de Combustibles y Liubricantes
Gasolina premiun con techron",3,FALSO,FALSO,FALSO,FALSO
1529,1,3,1184423,124,FALSO,"Compra de Combustibles y Lbricantes
Gasolina premiun con techron",3,FALSO,FALSO,FALSO,FALSO
1530,2,3,563925,15,FALSO,"Compra de Accesorios
Bolsa Canguro Plast
Maleta Poliester azul/rojo
Maleta Poliester azul/rojo",3,FALSO,FALSO,FALSO,FALSO
1531,2,3,38655,100,FALSO,"Compra de Materiales
Trupper Bomba Periferica-",1,FALSO,FALSO,FALSO,FALSO
1532,1,3,665,1,FALSO,"Compra de Medicinas
Neobacina
Vendita Surtida",3,FALSO,FALSO,FALSO,FALSO
1534,5,3,1347260,124,FALSO,"Compra de Combustibles y Lubricantes
Gasolina Premian con Techron",3,FALSO,FALSO,FALSO,FALSO
1535,1,3,1185625,124,FALSO,"Compra de Combustibles y Lubricantes
Gasolina",3,FALSO,FALSO,FALSO,FALSO
1536,1,3,22027,146,FALSO,"Compra de Materiales
1 Bolsa de Cemento Cessa",1,FALSO,FALSO,FALSO,FALSO
1537,2,3,700362,15,FALSO,"Compra de Materiale
Cinta  Aislante Plástica
Alanbre tbw 22 Trenzado
Accesorios Tanque Inodoro.",1,FALSO,FALSO,FALSO,FALSO
1538,2,1,4144341,13,FALSO,"Valor pagomde Factura por consumo de agua Potabele en la Oficina.-
Correspondiente al mes de Septiembre de 2006.-",3,FALSO,FALSO,FALSO,FALSO
1539,2,1,6279379,3,FALSO,"Valor pago de factura por consumo de linea inalambrica.-
correspndiente alñ mes de S EPTIEMBRE.-",3,FALSO,FALSO,FALSO,FALSO
1540,1,3,13477,127,FALSO,"Compra de Combustibles y Lubricantes
Gasolina premiun especial",3,FALSO,FALSO,FALSO,FALSO
1541,1,3,1102117,124,FALSO,"Compra de Combustibles y Lubricantes
Gasolina premiun con techron",3,FALSO,FALSO,FALSO,FALSO
1542,1,3,699654,15,FALSO,"Compra de Materiales
Boton Tinbre domino
Placa toma marfil",3,FALSO,FALSO,FALSO,FALSO
1543,1,3,52662,2,FALSO,"Compra de Materiales
Mascilla spackle ace",3,FALSO,FALSO,FALSO,FALSO
1544,2,3,47906,41,FALSO,"Compra de Combustibles y Lubricantes
Gasolina premiun energy 8000",3,FALSO,FALSO,FALSO,FALSO
1545,1,3,1187495,124,FALSO,"Compra de Combustibles y Lubricantes
Gasolona premiun con techron",3,FALSO,FALSO,FALSO,FALSO
1546,1,3,15815,67,FALSO,"Compra de Materiales
Pega Pvc
Adaptadpr Maccho
Buschin galva
Buschin reductor
Codo Pvc
Union Pvc",1,FALSO,FALSO,FALSO,FALSO
1547,1,1,34144288,13,FALSO,Valor pago de Factura por Copnsumo de Agua Potable en la casa Ubicada en 5 Avenida Norte 2-7 Apartamento Cuatro Santa Tecla.-,3,FALSO,FALSO,FALSO,FALSO
1548,1,3,209,184,FALSO,"Compra de Papelería y Útiles
1 Block de Letra de Cambio
12 Folder Manila t/c
1 Cja de Clip #1
1 Cinra Escotch 1/2
12 Sobres Blanco t/oficio
6 Rollos de Papel para Contometro.",3,FALSO,FALSO,FALSO,FALSO
1549,2,3,1360457,124,FALSO,"Compra de Combustibles y Lubricantes
Gasolina Premian con Techron",3,FALSO,FALSO,FALSO,FALSO
1550,2,1,60130892,3,FALSO,"Valor pago de Factura por Servicios de Línea Fija en la casa de Colonia Utila ,Santa Tecla.-",3,FALSO,FALSO,FALSO,FALSO
1551,1,3,242270,23,FALSO,Valor pago de Factura por Servicio de Internet y Cable en la Casa de 5a Avenida Norte 4-2 Santa Tecla.-,3,FALSO,FALSO,FALSO,FALSO
1552,2,1,16791848,208,FALSO,Valor pago de Factura por Consumo de Línea Fija a Distancia por Carrrier 144.-,3,FALSO,FALSO,FALSO,FALSO
1553,1,3,1194661,124,FALSO,"Compra de Combustibles y Lubricantes
Gasolina premiun con techron",3,FALSO,FALSO,FALSO,FALSO
1554,2,3,488,173,FALSO,"Compra de Repuestos para Vehiculo
Cambio de Evaporadores
Aceite
Carga de Gas",3,FALSO,FALSO,FALSO,FALSO
1556,1,3,743,18,FALSO,"Compra de Materiales
10 tapones Pvc
1 Tubo Pegamento Fangit",1,FALSO,FALSO,FALSO,FALSO
1557,1,3,68132,169,FALSO,"Compra de Materiales
Adaptador Mangera Bronce 1
Adaptador Macho Bronce 1
Tubo de Cobre 3/16 x 0.76mm",1,FALSO,FALSO,FALSO,FALSO
1558,1,3,1189515,124,FALSO,"Compra de Combustibles y Lubricantes
Compra de Gasolina premiun con techron",3,FALSO,FALSO,FALSO,FALSO
1559,2,3,41,49,FALSO,"Valor Deshacer extructura en los apartamentos sosa, Situados en 12 Avenida Norte 2-10 de Santa Tecla.-",1,FALSO,FALSO,FALSO,FALSO
1560,4,3,42,49,FALSO,Valor Reparacion de Cochera en la casa Situada en 4ª Calle Poniente 2326 San Salvador.-,1,FALSO,FALSO,FALSO,FALSO
1561,1,3,17836,127,FALSO,"Compra de Combustibles y Lubricantes
Compra de Gasolina premiun especial.",3,FALSO,FALSO,FALSO,FALSO
1562,2,3,1349617,124,FALSO,"Compra de Combustibles y Luibricantes
Gasolina premiun con techron",3,FALSO,FALSO,FALSO,FALSO
1563,5,3,211532,124,FALSO,"Compra de Combustibles y Lubricantes
Gasolinma Premian con Techron",3,FALSO,FALSO,FALSO,FALSO
1565,4,3,136087,33,FALSO,Compra de Accesorios para Gravacion,3,FALSO,FALSO,FALSO,FALSO
1566,2,1,9540,1,FALSO,"Compra de Medicinas
Allegra 120mg comprimidos
Aderogyl Ampolla Adulto
Veratad 120mg x30 tabl
Vantus 20mg x 20",3,FALSO,FALSO,FALSO,FALSO
1567,1,3,17,210,FALSO,Por servicios Medicos Prestados a su Persona,5,FALSO,FALSO,FALSO,FALSO
1568,1,1,285,209,FALSO,Servicios medicos Prestados a su Persona,3,FALSO,FALSO,FALSO,FALSO
1569,2,3,695011,15,FALSO,"Compra de Materiales
Acido Muriático
Foco ug
Mangera Plástica Traslucida
Maletin Plastico
Cloro Tricloro Tabletas",3,FALSO,FALSO,FALSO,FALSO
1570,1,3,10512,11,FALSO,"Compra de Medicinas
Advantage tiras 11 x 50",5,FALSO,FALSO,FALSO,FALSO
1571,1,3,19191,127,FALSO,"Compra de Combustibles y Liubricantes
Gasolina premiun con especial",3,FALSO,FALSO,FALSO,FALSO
1572,1,3,295004,189,FALSO,"Compra de Materiales
Cerradura gato",1,FALSO,FALSO,FALSO,FALSO
1573,1,3,761,18,FALSO,"Compra de materiales
1 Tubo Tangint
1 Codo Liso
1 Tapón 1/2",1,FALSO,FALSO,FALSO,FALSO
1574,1,3,19087,127,FALSO,"Compra de Combustibles y Lubricantes
Gasolina premiun especial",3,FALSO,FALSO,FALSO,FALSO
1575,3,3,190196,26,FALSO,"Derecgo de circulacion 
Multa por extenpo
Serviciode tarjeta",3,FALSO,FALSO,FALSO,FALSO
1576,5,3,55080,41,FALSO,"Compra de Combustibles y Lubricantes
Gasolina super premiun",3,FALSO,FALSO,FALSO,FALSO
1577,2,3,1355684,124,FALSO,"Compra de Gasolina y Lubricantes
Gasolina premiun con techron",3,FALSO,FALSO,FALSO,FALSO
1578,1,3,754,1,FALSO,"Compra de Medicinas
Cozaar 50mg
Amlosyn 10mg
Amaryl 2.0 Comprimidos",3,FALSO,FALSO,FALSO,FALSO
1579,2,1,4472343,13,FALSO,"Valor pago de Factura por Servicios de Agua Potable en la casa de Colonia Utila, Santa Tecla.-",3,FALSO,FALSO,FALSO,FALSO
1580,2,1,4502417,13,FALSO,"Valor pago de Factura por Srvicios de Agua potable en la Oficina Ubicada en 5a Avenida Norte 4-2, Santa Tecla.-",3,FALSO,FALSO,FALSO,FALSO
1581,2,1,23223061,12,FALSO,"Valor pago de Factura por Consumo de Energía Eléctrica en casa Ubicada en Colonia Utila, Santa Tecla.-",3,FALSO,FALSO,FALSO,FALSO
1582,2,1,430327,40,FALSO,"Valor Pago de Factura por Comsumo de Cable  en la casa Ubicada en Colonia Utila, Santa Tecla.-",3,FALSO,FALSO,FALSO,FALSO
1583,2,3,4609855,3,FALSO,"Valor pago de Factura por Consumo de Teléfono de Línea Fija  Ubicado en 5A Avenida Norte 4-2, Santa Tecla.-",3,FALSO,FALSO,FALSO,FALSO
1584,1,3,4609867,3,FALSO,Valor pago de Factura por Consumo de Teléfono de Línea Fija Ubicado en 7a Calle Oriente 3-4 Santa Tecla.-,3,FALSO,FALSO,FALSO,FALSO
1585,2,1,6336198,3,FALSO,Valor pago de Factura por servicos prestados de Línea Inalambrica del numero 78504475 de claro.-,3,FALSO,FALSO,FALSO,FALSO
1586,2,3,9457,43,FALSO,"Servicios medicos Prestados a su Persona
1 Mamografia Bilateral",5,FALSO,FALSO,FALSO,FALSO
1587,1,3,958,8,FALSO,"Servicios medicos prestados a su Persona
Hemograma
Plaquetas
Glucosa
Creatinina
Colesterol
Trigliseridos
Lipoproteinas de alta densidad
Lipoproteinas de vaja densidad
TGO
TGP
Orina General",5,FALSO,FALSO,FALSO,FALSO
1588,1,1,613,1,FALSO,"Compra de Medicinas
Amlosyn 10mg x 30 tabletas
Glucophage 850 x 40 tab
Cozaar 50mg x 14tabletas",5,FALSO,FALSO,FALSO,FALSO
1589,5,3,455286,162,FALSO,Servicio de Correo,3,FALSO,FALSO,FALSO,FALSO
1591,1,3,23,210,FALSO,"Servicios Medicos s u Persona
Colsulta Medica",5,FALSO,FALSO,FALSO,FALSO
1592,1,1,4502525,13,FALSO,Valor pago de Recibo de Agua potable en la casa Ubicada en 7a calle Oriente de Santa Tecla.-,3,FALSO,FALSO,FALSO,FALSO
1593,1,1,23284115,12,FALSO,Valor pago de Factura de Inpuestos de Alcladia de la casa de 7a Calle Oriente 3-4 de Santa Tecla.-,3,FALSO,FALSO,FALSO,FALSO
1594,1,1,23284115,12,FALSO,Valor pago de consumo de Energía Eléctrica de la casa de 7a Calle Oriente 3-4 de Santa Tecla.-,3,FALSO,FALSO,FALSO,FALSO
1595,2,1,23284120,12,FALSO,Valor pago de consumo de Energía Electrica de la Oficina Ubicada en 5a Avenida Norte 4-2 Santa Tecla.-,3,FALSO,FALSO,FALSO,FALSO
1596,3,3,8096522,12,FALSO,Valor pago de Energía Eléctrica del Rancho ubicado en san Diego Departamento de la Libertad.-,3,FALSO,FALSO,FALSO,FALSO
1597,5,3,18768,79,FALSO,"Compra de Papelería y Útiles
Compra de VARIOS",3,FALSO,FALSO,FALSO,FALSO
1598,1,3,98910,2,FALSO,"Compra de Materiales
Sifon a Pared",3,FALSO,FALSO,FALSO,FALSO
1599,1,3,99166,2,FALSO,"Compra de Materiales
Tubo Abasto Flex
Clavo de Acero Azul",1,FALSO,FALSO,FALSO,FALSO
1600,1,3,19382,127,FALSO,"Compra de Combustibles y Lubricantes
Gasolina premiun especial",3,FALSO,FALSO,FALSO,FALSO
1601,1,3,19681,127,FALSO,"Compra de Combustibles y Lubricantes
Gasolina premiun especial",3,FALSO,FALSO,FALSO,FALSO
1603,1,3,57108,41,FALSO,"Compra de Combustible y Lubricantes
Gasolina super premiun",3,FALSO,FALSO,FALSO,FALSO
1604,1,1,4077955,26,FALSO,"Derecho de Circualación
Servicio de Tarjeta",3,FALSO,FALSO,FALSO,FALSO
1605,5,3,57280,41,FALSO,"Compra de Combustibles y Lubricantes
Gasolina super  premiun.",3,FALSO,FALSO,FALSO,FALSO
1606,1,3,794621,15,FALSO,"Compra de Fertilizantes
Fertilizante entec 20
Fertilizantes universal Azul",3,FALSO,FALSO,FALSO,FALSO
1608,1,3,117883,164,FALSO,"Compra de Accesoruios para Vehiculo
Emblema Frontal.",3,FALSO,FALSO,FALSO,FALSO
1609,1,3,798757,15,FALSO,"Compra de Materiales
Desague Cromado
Siostema Sellaor Silicom",1,FALSO,FALSO,FALSO,FALSO
1610,1,3,1204515,124,FALSO,"Compra de Combustibles y Lubricantes
Gasolina premiun con techron",3,FALSO,FALSO,FALSO,FALSO
1611,2,3,1226,42,FALSO,"Servicios Medsicos Prestados a su Persona
Consulta",3,FALSO,FALSO,FALSO,FALSO
1612,1,3,801,1,FALSO,"Compra de Medicinas
Cozaar 100MG COMPRI",1,FALSO,FALSO,FALSO,FALSO
1613,1,1,6664,1,FALSO,Fungisyl Solucion 20ml,5,FALSO,FALSO,FALSO,FALSO
1614,2,1,4913788,13,FALSO,Valor pago de Recibos de Agua Potable en la casa de Utila,3,FALSO,FALSO,FALSO,FALSO
1615,1,3,243927,23,FALSO,Valopr pago de Factura por Servicios de Internet y Cable en la 5a Avenida Norte 4-2,3,FALSO,FALSO,FALSO,FALSO
1617,5,3,1339445,124,FALSO,"Compra de Combustibles y Lubricantes
Gasolina premiun con Techron",3,FALSO,FALSO,FALSO,FALSO
1618,2,3,1338660,124,FALSO,"Compra de Combustibles y Lubricantes
Gasolina premiun con techron",3,FALSO,FALSO,FALSO,FALSO
1619,5,3,737610,82,FALSO,"Compra de Combustibles y Lubricantes
Gasolina energy",3,FALSO,FALSO,FALSO,FALSO
1620,1,3,24589,127,FALSO,"Compra de Combustibles y Lubricantes
Gasolina premiun especial",3,FALSO,FALSO,FALSO,FALSO
1621,1,3,1220404,124,FALSO,"Compra de Combustibles y Lubricantes
Gasolina premiun con techron",3,FALSO,FALSO,FALSO,FALSO
1622,2,3,1024,211,FALSO,"Compra de Materiales
1 Base con piñon para Motor Lif- Master",1,FALSO,FALSO,FALSO,FALSO
1623,1,3,1215155,124,FALSO,"Compra de Combustibles y Lubricantes
Gasolina premiun con techron",3,FALSO,FALSO,FALSO,FALSO
1624,2,3,791826,15,FALSO,"Compra de Materiales
Acido Muriático
Cloro Hipoclorito Granulado
Cloro Tricloro en Tabletas",1,FALSO,FALSO,FALSO,FALSO
1625,2,1,740828,15,FALSO,"Compra de materiales
6 Libras de Cemento Blanco",3,FALSO,FALSO,FALSO,FALSO
1626,2,1,740829,15,FALSO,"Compra de Materiales
Esponga Albañil",3,FALSO,FALSO,FALSO,FALSO
1627,1,3,290,28,FALSO,"Compra de Papelería y Útiles
2 Lapiceros Bic Azules
2 Lapiceros Bic Negros
1 Sacapunta Plástica
2 Lapices
5 Bolsas Manila 9x12
4 Bolsas Manila 10x15",3,FALSO,FALSO,FALSO,FALSO
1628,2,3,44,49,FALSO,Pago de Anticipo por Elaboración de Planos de Bodega del Inmueble Situado en 10 Avenida Norte  #2-10 de Santa Tecla.-,1,FALSO,FALSO,FALSO,FALSO
1629,2,3,1380788,124,FALSO,"Compra de Combustibles y Lubricantes
Gasolina premiun con techron",3,FALSO,FALSO,FALSO,FALSO
1630,5,3,1093,81,FALSO,"Compra de Papelería y Útiles
Fotocopias y Empastado",3,FALSO,FALSO,FALSO,FALSO
1631,1,3,837,213,FALSO,"Compra de Medicinas
Amlosyn
Cozaar
Amaryl
Famotidina",5,FALSO,FALSO,FALSO,FALSO
1632,2,3,1282,104,FALSO,"Analisis Practicado a su persona
Combo ( col, trigli, hdl, ldl)
A. urico
glucosa",5,FALSO,FALSO,FALSO,FALSO
1633,5,3,1424372,124,FALSO,"Compra de Combustibles y Lubricantes
Gasolina premiun con techron",3,FALSO,FALSO,FALSO,FALSO
1634,1,3,4649215,3,FALSO,"Pago de Recibo de teléfono de linea fija en la casa ubicada en 7a calle oriente 3-4 Santa Tecla.-
correspondiente al mes de noviembre.-",3,FALSO,FALSO,FALSO,FALSO
1635,2,3,4649203,3,FALSO,"Pago de factura por Servicios de telefonia fija en la oficina, ubicada en 5a  Avenida Norte #4-2.- Santa Tecla",3,FALSO,FALSO,FALSO,FALSO
1636,1,3,3825,213,FALSO,"Compra de Medicinas
Glucophage
Cozaar Amaryl",5,FALSO,FALSO,FALSO,FALSO
1637,4,3,20103,128,FALSO,1 Flor Blanca,5,FALSO,FALSO,FALSO,FALSO
1638,2,3,36,210,FALSO,Consulta Medica a su persona,5,FALSO,FALSO,FALSO,FALSO
1639,2,3,22,210,FALSO,Colsulta Medica a su persona,5,FALSO,FALSO,FALSO,FALSO
1640,2,1,8271,200,FALSO,Servicios Medicos Hospitalarios,5,FALSO,FALSO,FALSO,FALSO
1641,5,3,64618,41,FALSO,"Compra de combustibles y Lubricante
Gasolina premiun con techron",3,FALSO,FALSO,FALSO,FALSO
1642,1,3,77030,107,FALSO,"Compra de Papelería y Útiles
Papel para Contometro",3,FALSO,FALSO,FALSO,FALSO
1643,2,3,1458418,124,FALSO,"Compra de Combustibles y Lubricantes
Gasolina premiun con techron",3,FALSO,FALSO,FALSO,FALSO
1644,2,1,1089346,40,FALSO,"Valor pago de Factura de Cable en la casa ubicada en colonia Utila en la 7a calle oriente.-
Correspondiente al mes de noviembre de 2006.-",3,FALSO,FALSO,FALSO,FALSO
1645,1,3,1233996,124,FALSO,"Compra de Combustibles y Lubricantes
Gasolina premiun con techron",3,FALSO,FALSO,FALSO,FALSO
1646,1,3,859,213,FALSO,"Comprar de Medicinas
Glucophage
Amaryl",5,FALSO,FALSO,FALSO,FALSO
1648,2,3,66511,212,FALSO,Cartera cuero Paula,3,FALSO,FALSO,FALSO,FALSO
1649,1,1,6414585,3,FALSO,"Factura mensual por consumo de telefonia inalambrica del teléfono 7850-4475 de claro.-
correspopndiente al mes de Noviembre de 2006.-",3,FALSO,FALSO,FALSO,FALSO
1650,3,3,8101253,12,FALSO,"Valor pago de Recibo de consumo de consumo de Energía Eléctrica del Rancho ubicado en Playa San Diego, La Libertad.-
Correspondiente al mes de Noviembre de 2006.-",3,FALSO,FALSO,FALSO,FALSO
1651,2,1,23573052,12,FALSO,"Valor pago de Recibo de Consumo de Energía Eléctrica de la Oficina Ubicada en 5a Avenida Norte 4-2, Santa Tecla.-",3,FALSO,FALSO,FALSO,FALSO
1652,2,1,5420297,13,FALSO,"Valor pago de Factura por consumo de Agua Potable en la Oficina Ubicada en 5A Avenida Norte 4-2, Santa Tecla.-",3,FALSO,FALSO,FALSO,FALSO
1653,1,3,5420402,13,FALSO,"Valor pago de Factura por Consumo de Agua Porable en la casa de 7a Calle Oriente 3-4, Santa Tecla.-",3,FALSO,FALSO,FALSO,FALSO
1654,1,1,23573047,12,FALSO,"Valor pago de Mensualidad de Impuestos Municipales de la casa de 7a Calle Oriente 3-4, Santa Tecla.-",3,FALSO,FALSO,FALSO,FALSO
1655,1,1,23573047,12,FALSO,"Valor pago de Consumo de Energía Eléctrica de la casa de 7a Calle Oriente 3-4, de Santa Tecla.-",3,FALSO,FALSO,FALSO,FALSO
1656,1,3,335,28,FALSO,"Compra de Papelería y Útiles
2 Resmas de Papel Bond tamaño carta.-",3,FALSO,FALSO,FALSO,FALSO
1657,2,1,61192246,3,FALSO,"Valor pago de factura de Teléfono de linea fija en la casa,ubicada en Colonia Utila, Santa Tecla.-
Correspondiente al mes del Noviembre de 2006.-",3,FALSO,FALSO,FALSO,FALSO
1658,1,3,247581,23,FALSO,Valor pago de factura por consumo de internet y cable en la oficina ubicada en 5a Avenida Norte 4-2 de Santa Tecla.-,3,FALSO,FALSO,FALSO,FALSO
1659,1,3,19360,11,FALSO,Compra de articulos varios,3,FALSO,FALSO,FALSO,FALSO
1660,2,3,916282,15,FALSO,"Compra de materiales
Servidor Porcelana Cuadrdo
Guante Tegido Pvc
Esponja Lavaplatos
Esponja Alvañil
Boligrafo 10 colores
Hystic Tirro
Scoth Brite verde
Aceite 3 en uno trio",3,FALSO,FALSO,FALSO,FALSO
1661,2,3,916284,15,FALSO,"Compra de Accesorios para limpieza
Cuccharon Metalico
Cuchara Metalica Calada
Boligrafo
Pala Plástica para Basura
Papelero Calado
Servidor Vidrio",3,FALSO,FALSO,FALSO,FALSO
1662,2,3,916283,15,FALSO,"Compra de accesorios para oficina
Protector para Prendas
Extencion Eléctrica
Surtidor 3 aspas plast
Lampara mesa oriental
Lampara mesa Orienta
Tigera Podarl",3,FALSO,FALSO,FALSO,FALSO
1664,2,1,5452,213,FALSO,"Compra de Medicinas
Vitamina c",3,FALSO,FALSO,FALSO,FALSO
1665,2,3,13362,213,FALSO,"Compra de Medicinas
Vick Vaporub
Vitorin
Veratad
Vitamina C",3,FALSO,FALSO,FALSO,FALSO
1666,1,3,892,213,FALSO,"Compra de Meidcamentos
Cozaar 100mg",3,FALSO,FALSO,FALSO,FALSO
1667,2,3,747,44,FALSO,"Compras Varias
Lisa
Blasito Lola",3,FALSO,FALSO,FALSO,FALSO
1668,1,3,1016,25,FALSO,"Valor pago de lavado de ropa a maquina
6 Pantalones",3,FALSO,FALSO,FALSO,FALSO
1669,2,3,912190,15,FALSO,"Compra de Productos para mantenimiento de Piccinas
Cloro Hipoclorito Granulado
Cloro Tricloro Tabletas
Acido Muriático",3,FALSO,FALSO,FALSO,FALSO
1670,2,3,47,49,FALSO,Valor segundo abono por elaboracion de planos de la bodega ubicada en 10 avenida Norte 2-10 de Santa Tecla.-,1,FALSO,FALSO,FALSO,FALSO
1671,1,3,1244966,124,FALSO,"Compra de Combustibles y Lubricantes.-
Gaolina premiun con techron.-",3,FALSO,FALSO,FALSO,FALSO
1672,5,3,1417312,124,FALSO,"Compra de Combustibles y Lubricantes
Gasolina premiun con techron",3,FALSO,FALSO,FALSO,FALSO
1673,5,3,1497607,124,FALSO,Compra de Tatrgeta claro para Teléfono,3,FALSO,FALSO,FALSO,FALSO
1674,5,3,1692,214,FALSO,"Reparaciones de Vehiculo
Carga de Gas
4 Onzas de Aceite
Tinte Flurecente
Mantenimiento",3,FALSO,FALSO,FALSO,FALSO
1675,1,3,1252933,124,FALSO,"Compra de Combustibles y Lubricantes
Gasolina premiun con techron",3,FALSO,FALSO,FALSO,FALSO
1677,1,1,5856967,13,FALSO,"Valor pago de Factura por Consumo de Agua Potable en la casa de 7a Calle Oriente 3-4, Santa Tecla.-",3,FALSO,FALSO,FALSO,FALSO
